COUNTRY,MZ_NAME,DATE_AGG,DIA_NOMBRE,ORDER_ID,USER_TOTAL_ORDERS,% Completed orders user,PAYMENT_METHOD,GMV_USD,ITEM_COUNT,CITY,BRAND_GROUP,LAT,LNG,T04_PICKING_TIME,T05_CASHIER_TIME,T06_REQUESTING_RT_TIME,VEHICLE_TYPE,SUB_VERTICAL,STOCKOUTS,TAG_BO,TAG_CANCEL,DISTANCE_KM,USE_CREDIT,HORA,POLYGON_SIZE,RAPPI_AMOUNT
EC,Vía la Costa,2023-06-26 00:00:00,lunes,12422005,114,97.37 %,cc-N/A,2.59,2,Guayaquil,Amor Animal MT,-2.159175,-79.906362,7,0,0,Bicycle,Mascotas,0,false,false,5,true,15,8,5.5
EC,ALBORADA,2023-06-26 00:00:00,lunes,12422015,5,100.00 %,cc-N/A,25.92,11,Guayaquil,Mi Comisariato MT,-2.102929414086,-79.939873851836,5,2,0,Motorcycle,Super,0,false,false,5,,15,10,
EC,KENNEDY,2023-06-26 00:00:00,lunes,12422026,727,93.95 %,cc-credit,15.24,1,Guayaquil,Santa Maria,-2.1726383,-79.897189,2,1,,Motorcycle,Super,0,false,false,3,,15,10,
EC,URDESA,2023-06-26 00:00:00,lunes,12422082,115,97.39 %,cc-N/A,40.970000000000006,3,Guayaquil,Medicity,-2.159175,-79.906362,0,3,0,Motorcycle,Farmacia,0,false,false,2,,15,3,
EC,KENNEDY,2023-06-26 00:00:00,lunes,12422084,223,98.65 %,cc-N/A,11.399999999999999,1,Guayaquil,Juan Marcet,-2.177231064566,-79.887035340071,0,5,0,Motorcycle,Libreria,0,false,false,2,,15,5,
EC,URDESA,2023-06-26 00:00:00,lunes,12422115,20,90.00 %,cash,8.33,4,Guayaquil,Mi Comisariato MT,-2.184861025431,-79.902074694306,1,3,0,Motorcycle,Super,0,false,false,3,,15,4,
EC,KENNEDY,2023-06-26 00:00:00,lunes,12422126,1,100.00 %,cc-N/A,6.140000000000001,2,Guayaquil,Super Paco,-2.166343087492,-79.913378991187,0,3,0,Bicycle,Libreria,0,false,false,2,,15,5,
EC,Samborondon Sur,2023-06-26 00:00:00,lunes,12422128,429,94.17 %,cc-N/A,28.49,1,Guayaquil,Mi Comisariato MT,-2.150356830884,-79.8622864629,13,9,,Bicycle,Super,1,false,false,2,,15,2,
EC,URDESA,2023-06-26 00:00:00,lunes,12422131,28,100.00 %,cc-N/A,18.23,1,Guayaquil,Medicity,-2.169392586671,-79.90833375603,0,2,0,Car,Farmacia,0,false,false,1,,15,1,
EC,KENNEDY,2023-06-27 00:00:00,martes,12422165,7,100.00 %,cash,1.8900000000000001,1,Guayaquil,DogTown Organic,-2.169697251032,-79.917580374409,4,0,,Motorcycle,Mascotas,0,false,false,5,true,15,9,3
EC,Vía la Costa,2023-06-26 00:00:00,lunes,12422173,77,97.40 %,cash,18.169999999999998,3,Guayaquil,Mi Comisariato MT,-2.162717911051,-79.934091729774,12,2,,Motorcycle,Super,0,false,false,2,,15,4,
EC,URDESA,2023-06-26 00:00:00,lunes,12422186,40,97.50 %,cc-DEBIT,17.26,7,Guayaquil,Mi Comisariato MT,-2.164042097871,-79.919035403867,3,4,0,Motorcycle,Super,0,false,false,1,,15,2,
EC,URDESA,2023-06-26 00:00:00,lunes,12422203,28,100.00 %,cc-N/A,3.4499999999999997,3,Guayaquil,Kywi,-2.160632308292,-79.917612694823,2,0,0,Motorcycle,Hogar,0,false,false,3,true,15,6,2.7
EC,KENNEDY,2023-06-26 00:00:00,lunes,12422212,7,100.00 %,cash,7.16,2,Guayaquil,Santa Maria,-2.120219590036,-79.892780967057,9,2,,Motorcycle,Super,0,false,false,4,,15,9,
EC,Samborondon Sur,2023-06-26 00:00:00,lunes,12422227,3,100.00 %,cash,10.569999999999999,1,Guayaquil,Medicity,-2.125558473201,-79.869156862458,,0,0,Motorcycle,Farmacia,0,false,false,3,,15,6,
EC,Vía la Costa,2023-06-26 00:00:00,lunes,12422230,30,100.00 %,cc-N/A,29.080000000000002,2,Guayaquil,Listo,-2.158886638562,-79.946883886289,1,2,,Motorcycle,Express,0,false,false,3,,15,5,
EC,El Dorado,2023-06-26 00:00:00,lunes,12422234,21,95.24 %,cash,2.87,2,Guayaquil,Dmujeres Beauty Market,-2.0267792,-79.8699317,,0,0,Car,Belleza,0,false,false,1,true,15,3,2.8
EC,Vía la Costa,2023-06-26 00:00:00,lunes,12422294,22,95.45 %,cash,7.930000000000001,7,Guayaquil,Mi Comisariato MT,-2.198700230567,-79.92724198848,18,4,,Motorcycle,Super,0,false,false,4,,15,6,
EC,Parque California,2023-06-26 00:00:00,lunes,12422304,2,100.00 %,cc-N/A,7.76,1,Guayaquil,Dmujeres Beauty Market,-2.08808560911,-79.905218034983,0,1,0,Motorcycle,Belleza,0,false,false,3,,15,6,
EC,URDESA,2023-06-26 00:00:00,lunes,12422355,16,100.00 %,cc-N/A,29.37,13,Guayaquil,Mini,-2.135731164405,-79.924591965973,4,2,0,Motorcycle,Express,0,false,false,3,,15,6,
EC,ALBORADA,2023-06-26 00:00:00,lunes,12422364,143,99.30 %,cc-credit,30.35,18,Guayaquil,Mi Comisariato MT,-2.1425206,-79.894199,18,7,0,Motorcycle,Super,3,false,false,3,,15,4,
EC,URDESA,2023-06-26 00:00:00,lunes,12422378,29,100.00 %,cc-N/A,2.69,1,Guayaquil,City Pet,-2.160632308292,-79.917612694823,0,1,0,Motorcycle,Mascotas,0,false,false,2,true,15,2,2.9
EC,Samborondon Sur,2023-06-26 00:00:00,lunes,12422385,568,95.60 %,cc-N/A,36.28,1,Guayaquil,DIZZY,-2.107592,-79.871812,3,0,,Motorcycle,Smoking shop,0,false,false,5,,15,9,
EC,El Dorado,2023-06-26 00:00:00,lunes,12422390,22,100.00 %,cc-N/A,58.49,14,Guayaquil,Mi Comisariato MT,-2.0624786,-79.8717793,33,5,,Motorcycle,Super,4,false,false,1,,15,2,
EC,KENNEDY,2023-06-26 00:00:00,lunes,12422402,33,100.00 %,cash,3.6500000000000004,2,Guayaquil,Bebemundo,-2.125231543957,-79.907910637558,0,0,0,Motorcycle,Bebes y niños,0,false,false,4,true,15,9,2.6
EC,KENNEDY,2023-06-26 00:00:00,lunes,12422413,343,89.21 %,cc-N/A,8.930000000000001,3,Guayaquil,SUPER EASY,-2.230157137805,-79.895022958517,4,1,0,Motorcycle,Super,1,false,false,8,,15,10,
EC,KENNEDY,2023-06-26 00:00:00,lunes,12422428,24,100.00 %,cc-N/A,12.97,4,Guayaquil,SUPER EASY,-2.159608838827,-79.92307048291,2,2,0,Motorcycle,Super,0,false,false,4,,15,8,
EC,URDESA,2023-06-26 00:00:00,lunes,12422437,6,100.00 %,cc-N/A,12,3,Guayaquil,Mi Comisariato MT,-2.170864063311,-79.892538562417,1,8,0,Motorcycle,Super,0,false,false,3,,15,6,
EC,Vía la Costa,2023-06-26 00:00:00,lunes,12422439,15,100.00 %,cc-N/A,8.229999999999999,2,Guayaquil,Listo,-2.19692758953,-79.932109192014,1,1,,Motorcycle,Express,0,false,false,3,true,15,7,0.55
EC,Samborondon Sur,2023-06-26 00:00:00,lunes,12422441,44,100.00 %,cc-N/A,25.27,8,Guayaquil,Mi Comisariato MT,-2.131242248704,-79.859429039061,12,6,,Motorcycle,Super,1,false,false,2,,16,3,
EC,LA BAHIA,2023-06-26 00:00:00,lunes,12422482,1,100.00 %,cc-N/A,5.790000000000001,1,Guayaquil,Novicompu,-2.210427549751,-79.890826307237,0,4,0,Bicycle,Tecnologia,0,false,false,3,,16,5,
EC,Extensión Mucho lote 1,2023-06-26 00:00:00,lunes,12422490,7,100.00 %,cash,43.82,1,Guayaquil,Medicity,-2.110586970445,-79.942140653729,7,0,,Motorcycle,Farmacia,0,false,false,3,,16,6,
EC,Joya Autopista,2023-06-26 00:00:00,lunes,12422496,17,88.24 %,cash,7.67,1,Guayaquil,Listo,-2.056706866939,-79.905202947557,,0,,,Express,0,true,true,1,,16,2,
EC,LA BAHIA,2023-06-26 00:00:00,lunes,12422501,318,97.48 %,cash,65.48,1,Guayaquil,Pharmacys,-2.202949636755,-79.885727148354,4,0,,Bicycle,Farmacia,0,false,false,2,,16,3,
EC,El Dorado,2023-06-26 00:00:00,lunes,12422503,7,85.71 %,cash,18.72,4,Guayaquil,Mi Comisariato MT,-2.033980581499,-79.875529669225,11,,,Motorcycle,Super,0,true,true,3,,16,6,
EC,URDESA,2023-06-26 00:00:00,lunes,12422516,13,100.00 %,cc-N/A,10.16,1,Guayaquil,Mi Comisariato MT,-2.156341605208,-79.902363242466,0,6,0,Motorcycle,Super,0,false,false,3,,16,4,
EC,Vía la Costa,2023-06-26 00:00:00,lunes,12422550,17,100.00 %,cc-N/A,40.03,1,Guayaquil,Amor Animal MT,-2.159155532359,-79.903648607433,0,1,0,Motorcycle,Mascotas,0,false,false,5,,16,9,
EC,URDESA,2023-06-26 00:00:00,lunes,12422570,228,99.12 %,cash,10.91,5,Guayaquil,Turbo X,-2.1533935,-79.9064855,,0,,Bicycle,TurboX,0,false,false,2,,16,8,
EC,ALBORADA,2023-06-26 00:00:00,lunes,12422584,135,97.04 %,cc-N/A,2.21,2,Guayaquil,Rio Store,-2.1389085,-79.8985658,0,8,0,Bicycle,Moda,0,true,false,2,true,16,5,3.9
EC,KENNEDY,2023-06-26 00:00:00,lunes,12422590,74,97.30 %,cash,5.87,1,Guayaquil,Super Paco,-2.126593170004,-79.910335961644,0,2,0,Motorcycle,Libreria,0,false,false,4,,16,9,
EC,URDESA,2023-06-26 00:00:00,lunes,12422596,254,96.06 %,cc-N/A,6.3999999999999995,3,Guayaquil,Turbo X,-2.150144572889,-79.90753286692,,0,,Motorcycle,TurboX,0,true,false,2,,16,10,
EC,ALBORADA,2023-06-26 00:00:00,lunes,12422608,124,99.19 %,cc-N/A,11.48,3,Guayaquil,Mi Comisariato MT,-2.137595678829,-79.905110746622,8,0,0,Bicycle,Super,2,false,false,2,,16,2,
EC,El Dorado,2023-06-26 00:00:00,lunes,12422623,96,95.83 %,cc-N/A,2.39,2,Guayaquil,PetPro,-2.041725202809,-79.872509305724,1,,0,Motorcycle,Mascotas,0,false,false,3,true,16,7,5.33
EC,Samborondon Sur,2023-06-26 00:00:00,lunes,12422626,92,94.57 %,cc-N/A,36.78,1,Guayaquil,DIZZY,-2.148267090523,-79.867843464017,2,0,,Motorcycle,Smoking shop,0,false,false,1,,16,2,
EC,extensión suburbio,2023-06-26 00:00:00,lunes,12422628,11,81.82 %,cc-N/A,6.220000000000001,3,Guayaquil,Turbo X,-2.1949525,-79.9185399,,0,,Bicycle,TurboX,0,true,false,1,,16,6,
EC,URDESA,2023-06-26 00:00:00,lunes,12422636,5,80.00 %,cash,0,1,Guayaquil,Pharmacys,-2.182285280818,-79.903984378415,,0,0,Motorcycle,Farmacia,0,true,true,2,true,16,5,0.81
EC,LA BAHIA,2023-06-26 00:00:00,lunes,12422654,23,91.30 %,cash,6.88,1,Guayaquil,DIPASO,-2.2064096,-79.8888312,,0,0,Bicycle,Belleza,0,false,false,1,,16,3,
EC,El Dorado,2023-06-26 00:00:00,lunes,12422664,16,75.00 %,cash,1.6,1,Guayaquil,Happy Food,-2.056265825674,-79.869209382468,,0,,Motorcycle,Mascotas,0,true,true,1,true,16,3,2.5
EC,URDESA,2023-06-26 00:00:00,lunes,12422669,374,96.52 %,cc-N/A,9.49,1,Guayaquil,Importadora Tecnotrade,-2.18856769149,-79.881893913817,,0,0,Motorcycle,Tecnologia,0,false,false,5,true,16,10,3.9
EC,ALBORADA,2023-06-26 00:00:00,lunes,12422692,35,97.14 %,cash,1.8900000000000001,2,Guayaquil,Maninaec,-2.142515662645,-79.924128031913,0,1,0,Motorcycle,Mascotas,0,false,false,5,true,16,8,5
EC,Vía la Costa,2023-06-26 00:00:00,lunes,12422697,187,93.58 %,cc-DEBIT,35.35,7,Guayaquil,Mi Comisariato MT,-2.186956737693,-79.970908015966,,88,,Car,Super,2,true,false,3,,16,6,
EC,El Dorado,2023-06-26 00:00:00,lunes,12422736,6,100.00 %,cash,6.88,1,Guayaquil,Miniso,-2.040086457373,-79.871713891625,0,2,0,Motorcycle,Hogar,0,false,false,2,,16,6,
EC,ALBORADA,2023-06-26 00:00:00,lunes,12422747,18,94.44 %,cash,3.33,3,Guayaquil,Mi Jugueteria,-2.152125746908,-79.893239624798,0,4,0,Motorcycle,Bebes y niños,0,false,false,4,true,16,8,3.5
EC,URDESA,2023-06-26 00:00:00,lunes,12422756,17,94.12 %,cash,2.79,1,Guayaquil,Ferrisariato EC,-2.184074120272,-79.902235083282,0,4,0,Motorcycle,Hogar,0,false,false,3,true,16,6,2.8
EC,ALBORADA,2023-06-26 00:00:00,lunes,12422762,50,96.00 %,cc-N/A,3.38,2,Guayaquil,Mi Jugueteria,-2.148014469977,-79.8980005458,1,3,0,Motorcycle,Bebes y niños,0,false,false,3,true,16,7,3.5
EC,KENNEDY,2023-06-26 00:00:00,lunes,12422767,27,100.00 %,cc-N/A,16.39,1,Guayaquil,Dmujeres Beauty Market,-2.1518517,-79.8882234,,0,0,Motorcycle,Belleza,0,false,false,2,true,16,4,2.8
EC,ALBORADA,2023-06-26 00:00:00,lunes,12422774,31,96.77 %,cc-N/A,1.89,,Guayaquil,Ferrisariato EC,-2.141914709737,-79.905837960541,,0,0,Motorcycle,Hogar,2,true,true,2,true,16,5,0
EC,URDESA,2023-06-26 00:00:00,lunes,12422791,12,100.00 %,cash,7.260000000000001,2,Guayaquil,Medicity,-2.135897421693,-79.924550101933,0,2,0,Motorcycle,Farmacia,0,false,false,3,,16,6,
EC,El Dorado,2023-06-26 00:00:00,lunes,12422794,107,96.26 %,cc-N/A,2.78,1,Guayaquil,Juan Marcet,-2.056957826965,-79.87087033689,4,2,0,Motorcycle,Libreria,0,false,false,1,,16,1,
EC,ALBORADA,2023-06-26 00:00:00,lunes,12422803,16,100.00 %,cc-N/A,5.280000000000001,3,Guayaquil,Turbo X,-2.126580950864,-79.888409947379,,0,,Bicycle,TurboX,0,false,false,1,,16,7,
EC,LA BAHIA,2023-06-26 00:00:00,lunes,12422805,17,100.00 %,cc-N/A,1.8900000000000001,3,Guayaquil,Mi Jugueteria,-2.207518175452,-79.907739982009,0,1,0,Motorcycle,Bebes y niños,0,false,false,4,true,16,9,4.47
EC,URDESA,2023-06-26 00:00:00,lunes,12422809,24,83.33 %,cash,3.75,2,Guayaquil,Rio Store,-2.20305314512,-79.916068693252,0,10,0,Motorcycle,Moda,0,true,true,4,true,16,9,3.4
EC,Vía la Costa,2023-06-26 00:00:00,lunes,12422816,73,98.63 %,cc-N/A,11.120000000000001,4,Guayaquil,Mi Comisariato MT,-2.18873142265,-79.930708492249,9,5,,Motorcycle,Super,0,true,false,3,,16,6,
EC,URDESA,2023-06-26 00:00:00,lunes,12422818,806,97.02 %,cc-N/A,12.340000000000002,1,Guayaquil,Pharmacys,-2.157641829513,-79.907295741141,,0,0,Bicycle,Farmacia,0,false,false,2,,16,4,
EC,KENNEDY,2023-06-26 00:00:00,lunes,12422822,14,92.86 %,cc-N/A,27.39,6,Guayaquil,SUPER EASY,-2.189020867942,-79.887107089162,3,2,0,Motorcycle,Super,0,false,false,4,,16,6,
EC,KENNEDY,2023-06-26 00:00:00,lunes,12422830,11,100.00 %,cc-N/A,3.31,2,Guayaquil,DogTown Organic,-2.167133438396,-79.879495985806,5,0,,Car,Mascotas,0,false,false,3,true,16,6,3.9
EC,Vía la Costa,2023-06-26 00:00:00,lunes,12422833,28,92.86 %,cc-N/A,7.2,5,Guayaquil,Mi Comisariato MT,-2.194141200555,-79.944126231396,9,2,,Motorcycle,Super,0,false,false,3,,16,4,
EC,URDESA,2023-06-26 00:00:00,lunes,12422834,29,82.76 %,cc-N/A,2.46,2,Guayaquil,Ferrisariato EC,-2.160481536419,-79.906196392152,1,5,0,Motorcycle,Hogar,0,false,false,2,true,16,5,3.9
EC,URDESA,2023-06-26 00:00:00,lunes,12422835,95,96.84 %,cc-N/A,38.41,11,Guayaquil,Mi Comisariato MT,-2.172968419833,-79.895964413881,8,2,0,Motorcycle,Super,1,false,false,3,,16,5,
EC,Extensión Mucho lote 1,2023-06-26 00:00:00,lunes,12422845,79,93.67 %,cc-N/A,7.99,1,Guayaquil,Distribuidora Mary Tech,-2.157697780929,-79.9343143031,3,0,,Bicycle,Tecnologia,0,false,false,4,,16,9,
EC,ALBORADA,2023-06-26 00:00:00,lunes,12422849,654,98.17 %,cc-N/A,11.23,2,Guayaquil,Turbo X,-2.1184058,-79.9034542,,0,,Motorcycle,TurboX,0,false,false,2,,16,6,
EC,KENNEDY,2023-06-26 00:00:00,lunes,12422855,42,85.71 %,cash,44.519999999999996,4,Guayaquil,Santa Maria,-2.205776702482,-79.8988782987,27,21,,Motorcycle,Super,0,false,false,7,,16,10,
EC,Parque California,2023-06-26 00:00:00,lunes,12422864,57,98.25 %,cc-N/A,5.09,1,Guayaquil,Dmujeres Beauty Market,-2.060947047383,-79.913404807448,0,0,0,Motorcycle,Belleza,0,false,false,4,true,16,8,3.5
EC,KENNEDY,2023-06-26 00:00:00,lunes,12422878,28,100.00 %,cc-N/A,8.98,2,Guayaquil,Medicity,-2.1518517,-79.8882234,0,1,0,Motorcycle,Farmacia,0,false,false,3,,16,6,
EC,URDESA,2023-06-26 00:00:00,lunes,12422882,90,96.67 %,cash,1.55,1,Guayaquil,Mi Jugueteria,-2.157853892147,-79.915477545107,0,7,0,Bicycle,Bebes y niños,0,false,false,2,true,16,4,4.98
EC,Sur de Guayaquil,2023-06-26 00:00:00,lunes,12422901,15,73.33 %,cash,2.39,1,Guayaquil,Mi Jugueteria,-2.24846598569,-79.885653667152,0,7,0,Motorcycle,Bebes y niños,0,false,false,2,true,16,5,5.8
EC,Sur de Guayaquil,2023-06-26 00:00:00,lunes,12422912,11,90.91 %,cash,3.7699999999999996,2,Guayaquil,City Pet,-2.249298840184,-79.893624186516,0,1,0,Bicycle,Mascotas,0,false,false,1,true,16,2,3
EC,LA BAHIA,2023-06-26 00:00:00,lunes,12422914,23,91.30 %,cash,13,4,Guayaquil,Turbo X,-2.1999787,-79.8847075,,0,,Bicycle,TurboX,0,false,false,1,,16,4,
EC,Sur de Guayaquil,2023-06-26 00:00:00,lunes,12422920,35,94.29 %,cc-N/A,12.87,1,Guayaquil,Mi Comisariato MT,-2.2298226,-79.893396,0,9,0,Bicycle,Super,0,false,false,2,,16,3,
EC,ALBORADA,2023-06-26 00:00:00,lunes,12422932,713,97.76 %,cash,23.15,6,Guayaquil,Mi Comisariato MT,-2.1142007,-79.896682,5,17,0,Bicycle,Super,0,false,false,2,,16,4,
EC,URDESA,2023-06-26 00:00:00,lunes,12422936,10,100.00 %,cc-N/A,9.58,2,Guayaquil,Mi Comisariato MT,-2.169132394635,-79.913872146852,6,1,0,Bicycle,Super,1,false,false,1,,16,2,
EC,ALBORADA,2023-06-26 00:00:00,lunes,12422938,5,100.00 %,cc-N/A,6.6,1,Guayaquil,Mi Comisariato MT,-2.131348175713,-79.904381120162,0,7,0,Bicycle,Super,0,false,false,1,,16,2,
EC,KENNEDY,2023-06-26 00:00:00,lunes,12422943,18,100.00 %,cc-N/A,5.880000000000001,1,Guayaquil,Funky Fish,-2.15830491639,-79.924331140524,0,2,0,Motorcycle,Moda,0,false,false,4,true,16,8,2.8
EC,KENNEDY,2023-06-26 00:00:00,lunes,12422948,433,95.61 %,cc-N/A,16.8,3,Guayaquil,Santa Maria,-2.1913828,-79.8995704,8,5,,Motorcycle,Super,0,false,false,5,true,16,10,5.14
EC,URDESA,2023-06-26 00:00:00,lunes,12422949,18,100.00 %,cc-N/A,3.1599999999999997,1,Guayaquil,Kywi,-2.156534192081,-79.913091659546,,0,0,Motorcycle,Hogar,0,false,false,2,true,16,4,2.7
EC,Sur de Guayaquil,2023-06-26 00:00:00,lunes,12422970,28,96.43 %,cc-N/A,23.03,2,Guayaquil,Listo,-2.213497566184,-79.929173810129,1,4,,Motorcycle,Express,0,false,false,4,,16,9,
EC,URDESA,2023-06-26 00:00:00,lunes,12422971,96,96.88 %,cc-N/A,7.67,1,Guayaquil,Medicity,-2.172968419833,-79.895964413881,0,2,0,Motorcycle,Farmacia,0,false,false,2,,16,4,
EC,Samborondon Sur,2023-06-26 00:00:00,lunes,12422982,397,96.98 %,cc-N/A,29.36,11,Guayaquil,Mi Comisariato MT,-2.148458063587,-79.864132963121,21,11,,Motorcycle,Super,0,false,false,1,,16,2,
EC,LA BAHIA,2023-06-26 00:00:00,lunes,12422993,5,100.00 %,cc-N/A,1.78,1,Guayaquil,Turbo X,-2.220776151888,-79.888607114554,,0,,Bicycle,TurboX,0,true,false,2,,16,10,
EC,URDESA,2023-06-26 00:00:00,lunes,12423012,201,99.00 %,cc-N/A,15.280000000000001,4,Guayaquil,Mi Comisariato MT,-2.1657948,-79.8943804,5,8,0,Car,Super,2,false,false,3,,16,5,
EC,URDESA,2023-06-26 00:00:00,lunes,12423013,19,100.00 %,cash,7.210000000000001,3,Guayaquil,Mi Comisariato MT,-2.181547097598,-79.909046339775,2,3,0,Motorcycle,Super,0,false,false,2,,16,3,
EC,Vía la Costa,2023-06-26 00:00:00,lunes,12423015,2,100.00 %,cash,5.21,1,Guayaquil,Mi Comisariato MT,-2.160547950023,-79.937964119017,0,5,,Motorcycle,Super,0,false,false,2,,16,4,
EC,KENNEDY,2023-06-26 00:00:00,lunes,12423025,42,97.62 %,cc-N/A,4.49,1,Guayaquil,DogTown Organic,-2.1729207,-79.8780366,3,0,,Motorcycle,Mascotas,0,false,false,4,true,16,7,2.4
EC,Vía la Costa,2023-06-26 00:00:00,lunes,12423069,7,100.00 %,cc-N/A,11.07,2,Guayaquil,Medicity,-2.185347073822,-80.000981845955,,0,0,Motorcycle,Farmacia,0,false,false,2,,16,4,
EC,Sur de Guayaquil,2023-06-26 00:00:00,lunes,12423071,11,100.00 %,cash,21.44,1,Guayaquil,Medicity,-2.1963725197,-79.881834356323,0,2,0,Motorcycle,Farmacia,0,false,false,4,,16,9,
EC,URDESA,2023-06-26 00:00:00,lunes,12423076,7,100.00 %,cc-N/A,8.239999999999998,4,Guayaquil,Kywi,-2.117385750574,-79.905371642757,2,1,0,Car,Hogar,0,false,false,3,true,16,6,2.7
EC,URDESA,2023-06-26 00:00:00,lunes,12423093,52,96.15 %,cc-N/A,7.71,4,Guayaquil,Mi Comisariato MT,-2.1509309,-79.9103918,16,0,0,Bicycle,Super,0,false,false,3,,16,5,
EC,extensión suburbio,2023-06-26 00:00:00,lunes,12423117,31,100.00 %,cc-N/A,12.48,3,Guayaquil,Dmujeres Beauty Market,-2.205909324379,-79.907167119457,,0,0,Bicycle,Belleza,0,false,false,2,true,17,3,2.8
EC,Samborondon Sur,2023-06-26 00:00:00,lunes,12423138,337,98.22 %,cc-N/A,4.470000000000001,2,Guayaquil,Mi Jugueteria,-2.1146374,-79.872658,1,1,0,Motorcycle,Bebes y niños,0,false,false,4,true,17,8,3
EC,URDESA,2023-06-26 00:00:00,lunes,12423141,412,96.36 %,cc-N/A,34.17,4,Guayaquil,DIPASO,-2.168853557411,-79.937429150851,6,0,,Motorcycle,Belleza,0,false,false,3,,17,8,
EC,KENNEDY,2023-06-26 00:00:00,lunes,12423173,21,100.00 %,cc-N/A,10.7,1,Guayaquil,SUPER EASY,-2.207312891966,-79.893173946141,0,1,0,Motorcycle,Super,0,false,false,6,,17,9,
EC,URDESA,2023-06-26 00:00:00,lunes,12423177,26,96.15 %,cc-DEBIT,4.83,2,Guayaquil,Mi Comisariato MT,-2.20558272143,-79.914281219244,1,11,0,Bicycle,Super,0,false,false,4,,17,8,
EC,ALBORADA,2023-06-26 00:00:00,lunes,12423181,12,91.67 %,cash,7.779999999999999,3,Guayaquil,Mi Comisariato MT,-2.097584347108,-79.924503453076,0,6,0,Motorcycle,Super,0,false,false,4,,17,8,
EC,ALBORADA,2023-06-26 00:00:00,lunes,12423186,247,98.38 %,cc-N/A,16.86,8,Guayaquil,Turbo X,-2.125234,-79.902061,,0,,Bicycle,TurboX,0,true,false,1,,17,1,
EC,Vía la Costa,2023-06-26 00:00:00,lunes,12423198,1,100.00 %,cc-N/A,52.64,11,Guayaquil,Mi Comisariato MT,-2.18354954083,-79.9898950975,20,8,,Motorcycle,Super,0,false,false,1,,17,7,
EC,Vía la Costa,2023-06-26 00:00:00,lunes,12423202,18,100.00 %,cc-N/A,9.11,5,Guayaquil,Mi Comisariato MT,-2.157092366399,-79.94634501636,14,5,,Motorcycle,Super,0,false,false,3,,17,5,
EC,ALBORADA,2023-06-26 00:00:00,lunes,12423248,75,94.67 %,cash,19.9,8,Guayaquil,DIPASO,-2.137804254266,-79.890427307514,3,4,0,Motorcycle,Belleza,0,false,false,1,,17,3,
EC,Sur de Guayaquil,2023-06-26 00:00:00,lunes,12423252,23,100.00 %,cc-N/A,1.85,2,Guayaquil,City Pet,-2.246366525349,-79.903017334819,1,1,0,Bicycle,Mascotas,0,false,false,2,true,17,1,5.5
EC,Samborondon Sur,2023-06-26 00:00:00,lunes,12423254,1041,95.68 %,cash,14.49,3,Guayaquil,Pharmacys,-2.095308825376,-79.855841919854,16,0,,Motorcycle,Farmacia,0,false,false,6,,17,8,
EC,ALBORADA,2023-06-26 00:00:00,lunes,12423270,8,100.00 %,cc-N/A,20.599999999999998,4,Guayaquil,Mi Comisariato MT,-2.102657353199,-79.931511059403,2,4,0,Bicycle,Super,0,false,false,4,,17,9,
EC,ALBORADA,2023-06-26 00:00:00,lunes,12423287,6,100.00 %,cash,1.82,1,Guayaquil,Turbo X,-2.135936880933,-79.885493405163,,0,,Motorcycle,TurboX,1,false,false,1,,17,1,
EC,LA BAHIA,2023-06-26 00:00:00,lunes,12423311,896,96.32 %,cc-N/A,6.61,2,Guayaquil,Medicity,-2.1871351,-79.8967661,0,2,0,Bicycle,Farmacia,0,false,false,1,,17,1,
EC,Vía la Costa,2023-06-26 00:00:00,lunes,12423315,2,100.00 %,cc-N/A,24.48,9,Guayaquil,Mi Comisariato MT,-2.193459023123,-79.947036020458,14,3,,Motorcycle,Super,0,false,false,3,,17,4,
EC,Samborondon Sur,2023-06-26 00:00:00,lunes,12423326,218,99.54 %,cc-N/A,8.780000000000001,1,Guayaquil,Medicity,-2.133150538146,-79.86473555041,,0,0,Motorcycle,Farmacia,0,false,false,2,,17,4,
EC,KENNEDY,2023-06-26 00:00:00,lunes,12423330,9,88.89 %,cash,9.84,4,Guayaquil,Medicity,-2.129495327232,-79.887761883438,1,,0,Motorcycle,Farmacia,0,true,true,5,,17,10,
EC,ALBORADA,2023-06-26 00:00:00,lunes,12423359,32,96.88 %,cash,12.379999999999999,5,Guayaquil,Mi Comisariato MT,-2.083695732015,-79.912202171981,4,8,0,Motorcycle,Super,0,false,false,6,,17,8,
EC,extensión suburbio,2023-06-26 00:00:00,lunes,12423381,16,100.00 %,cc-N/A,11.19,1,Guayaquil,Turbo X,-2.201763400241,-79.906859882176,,0,,Motorcycle,TurboX,0,false,false,1,,17,6,
EC,KENNEDY,2023-06-26 00:00:00,lunes,12423383,64,95.31 %,cc-N/A,1.3900000000000001,2,Guayaquil,PetPro,-2.167708603667,-79.900624249205,0,4,0,Motorcycle,Mascotas,0,false,false,1,true,17,1,6.7
EC,KENNEDY,2023-06-26 00:00:00,lunes,12423385,54,85.19 %,cc-N/A,14.34,2,Guayaquil,SUPER EASY,-2.177588545896,-79.898426681757,0,1,0,Motorcycle,Super,0,false,false,3,,17,4,
EC,URDESA,2023-06-26 00:00:00,lunes,12423406,19,100.00 %,cc-N/A,8.85,7,Guayaquil,Mi Comisariato MT,-2.169162992164,-79.922879157247,3,4,0,Bicycle,Super,0,false,false,1,true,17,2,9
